,Deaths,Years of Potential Life Lost Rate,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Primary Care Physicians Rate,% With Annual Mammogram,High School Graduation Rate,Social Association Rate,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Child Mortality Rate,HIV Prevalence Rate,Drug Overdose Mortality Rate,% Uninsured,% Disconnected Youth,Average Reading Performance,Black/White Segregation Index,Suicide Rate (Age-Adjusted),Juvenile Arrest Rate,% less than 18 years of age,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Female,internet_ratio,Hypertension Death Rate,class
2570,353.0,6814.255951100001,70.902282884,23.684210525999998,375.3,116.34016,50.0,92.4,14.261052315999999,50.219226238000005,8.4,17.142857143,72.44819647,22.0,79.948533925,0.0,61.9,0.0,26.44080417,0.0,3.0993421445,0.0,20.504350890999998,10.0,19.95597672,1.1565437994,0.47380987909999994,0.16788539019999998,23.660647665,51.298313685,0.82,340.1,1
2571,0.0,0.0,0.0,10.526315789,0.0,0.0,42.0,100.0,0.0,0.0,7.2,6.8181818182,71.490593343,38.6,0.0,0.0,0.0,0.0,23.067331670999998,0.0,3.3193095287,0.0,0.0,0.0,26.152737751999997,0.4322766571,0.144092219,0.144092219,38.472622478000005,44.884726225,0.63,214.4,3
2572,126.0,10023.851426000001,58.418862691,26.666666666999998,423.2,0.0,35.0,98.1,9.2568103676,211.16536888,9.3,8.392857142899999,78.256546238,56.9,77.196259214,0.0,0.0,0.0,17.254348848,0.0,2.5977217977000002,9.2780697563,25.041242641999997,0.0,21.373945148,0.9757383966,0.5142405063000001,0.026371308,36.379219409,50.474683543999994,0.59,263.4,0
2573,292.0,8169.2753686999995,40.268591912,15.254237287999999,220.2,38.29034,35.0,90.8,12.444359355,652.04217671,9.7,19.742813918,76.69547872300001,29.0,77.194684112,53.395034261999996,101.5,0.0,30.364788491,0.0,2.7390823806,37.569345180999996,12.531476731,17.391304348,26.990300586,1.7334101603999998,0.5089791607,0.1392490157,51.459713818999994,49.50062422,0.41,361.7,1
2574,389.0,9880.1269075,92.367428445,20.833333333,361.5,40.1714,30.0,95.0,16.068559185999998,497.27783255,7.1,13.780487805,83.793596655,19.4,74.642547421,0.0,118.9,0.0,29.52710496,16.966292135,2.5990169825,76.775759576,21.575496999000002,14.545454545,25.71363325,1.6853162822999999,0.7033569308,0.0045672528,29.20758164,46.951358758000005,0.69,396.8,0
2575,2102.0,8890.5866767,66.638814663,28.828828829000003,379.0,47.27772,35.0,92.6,11.438157694000001,272.67968658,10.2,14.705258694000001,78.44507648,31.8,76.19290752,63.18705799399999,167.4,8.3891337838,22.883180347,8.444778362100001,3.0068007552999996,49.616861019,20.201053425999998,17.177419355,23.764282676,1.7837018904,1.5329387794999998,0.0835877037,13.837496547999999,51.214633819,0.66,231.7,1
2576,1892.0,9482.836277600001,81.591226485,26.984126984,713.3,86.73308,39.0,93.3,14.185316981,454.17393089999996,10.2,17.284629772,83.895268047,19.9,75.663986346,64.023985571,460.4,7.2811803063,25.918968535,6.79057515,2.8212355916000003,29.629653129,15.496361797,16.52892562,25.827964464,1.0128772018,1.4057409847,0.1050870201,19.188889877,51.407761889,0.67,282.2,0
2577,465.0,9113.5726427,39.715832206,30.909090909,466.5,21.366,36.0,94.8,6.4097998718,392.79450453,10.2,14.888888889,78.39784843,37.5,76.73781774,63.892660331,440.0,0.0,27.049236931,0.0,2.7415596169,32.246160684,16.021410515,0.0,22.464739069,0.9837799718000001,0.4019746121,0.119887165,24.56629055,45.585331453,0.61,296.1,0
2578,1653.0,6484.870104199999,65.312126995,28.0,216.7,35.07475,34.0,95.0,5.574380398200001,195.42377148,10.4,12.046865612000001,85.750189878,41.1,79.740002089,48.475507439,109.0,7.5216561015,16.478334926,5.2431100157,3.0543980082999997,40.498684741,12.670097865999999,16.706586826,25.057729666,0.9688809608,1.9744156780000002,0.22175522620000002,38.342272777,50.50643273399999,0.82,263.6,1
2579,401.0,7300.5016337,74.04956855,27.586206896999997,495.1,29.2963,31.0,90.6,13.769262319000001,221.58864284,7.6,15.483017203,82.267862308,17.5,77.22692071,50.592464386,76.8,0.0,28.875585926,0.0,2.5476342768,38.311899757,14.26214686,25.945945946,27.076559266999997,1.7499261011000002,0.6916937629000001,0.1271061188,59.748743719,47.803724505,0.6,319.2,1
2580,0.0,0.0,42.618550551999995,40.0,390.8,32.56268,26.0,96.7,9.7688049495,268.90224612,7.0,12.955465587,77.685950413,19.7,78.033373728,0.0,0.0,0.0,33.251533742,0.0,2.6854448341,0.0,0.0,0.0,22.919418758000003,1.5521796565000001,0.42932628799999994,0.06605019820000001,34.214002642,50.495376486000005,0.6,331.0,3
2581,168.0,10017.323537999999,46.178231772,19.047619047999998,225.6,94.98931,33.0,92.9,17.810496319000002,128.82908674,8.6,14.705882353,71.604232199,22.0,75.613016147,0.0,100.1,0.0,27.695749441,0.0,2.8742053188999996,0.0,0.0,0.0,22.076850542,1.8623290900999998,0.7779349364,0.0707213579,12.95379538,50.282885431000004,0.64,202.2,0
2582,68.0,7871.1777493,87.68929271299999,0.0,312.1,36.717459999999996,34.0,97.6,14.686983661,220.0440088,7.1,11.616161616,84.530141844,17.9,77.905809425,0.0,0.0,0.0,30.544619423,0.0,3.0267461304000003,0.0,0.0,0.0,29.178107266999998,1.7023613399000002,0.42101409479999996,0.054914881900000004,48.251876258,49.020684606,0.63,256.5,1
2583,73.0,10278.727487,34.211162116,30.0,250.4,100.15023000000001,26.0,100.0,10.015022534,42.247570765,7.6,7.2327044025,77.23926380399999,20.0,76.552647684,0.0,0.0,0.0,29.951045839000003,0.0,2.7992788973000002,0.0,0.0,0.0,21.341152473,1.2493625701,0.6374298827,0.0,23.763386028000003,49.413564508,0.57,287.4,0
2584,894.0,9707.9220327,55.601720508999996,16.129032258,206.5,19.2513,38.0,95.8,11.900803304,157.30859298,9.6,11.68544831,86.83669976,45.6,75.69022078100001,64.405324173,118.6,9.9608596808,16.312686987,9.0659340659,3.0721411689,59.605043734,19.765355414000002,16.428571429,24.568671666,0.6118132396,0.6869788662,0.0279686052,5.8978796301,50.726309717,0.63,374.3,0
2585,44526.0,6509.560255699999,90.566209704,35.632730733,592.2,58.92998000000001,33.0,87.2,5.467463861900001,730.39482529,12.0,20.141447410999998,79.658390145,47.2,79.60954272,54.40406002100001,653.1,11.835145461,26.964611395,8.0544439424,2.8432148497000003,48.310296048999994,10.481898851,15.967606226,26.639401918,1.0624824017,7.4250327596000005,0.124823911,43.317110836000005,50.328681683,0.8,276.4,2
2586,1050.0,9277.5754832,63.047949902,36.633663366,441.0,28.50242,41.0,93.1,11.10094358,346.65654965,10.0,13.972310969,86.696774652,26.4,76.331626273,50.174874194,170.3,8.5033588267,20.625971494,7.641025641000001,2.7949825206,37.916954314,18.032500079000002,22.898550725,25.275005245,1.209423613,0.7972904115,0.11839462880000001,13.558432995,51.05356233,0.6,428.7,0
2587,0.0,0.0,73.804025074,19.230769231,0.0,0.0,40.0,97.0,14.05728343,364.16605972,5.9,12.430939227,84.302908726,8.5,80.786674228,0.0,0.0,0.0,23.37562476,0.0,0.0,0.0,0.0,26.0,21.071365012,0.7118704396,0.7296672006,0.035593522,27.051076704,40.11389927,0.77,347.2,3
2588,111.0,8410.606412899999,61.12900491600001,29.411764706,243.6,52.21023,35.0,95.3,17.403411069,120.57531651,7.8,10.706150342,78.956834532,15.9,76.689420713,0.0,339.6,0.0,29.508196720999997,0.0,2.6260899741,6.6226940725,0.0,0.0,18.630655427,1.0665749183,0.980560812,0.0,29.726475141999998,46.53363151600001,1.19,300.3,1
